Date,Neighborhood,Crime,Number of Cases
7/2019,Sumner - Glenwood,Larceny,2.0
7/2019,Sumner - Glenwood,Rape,3.0
7/2019,Sumner - Glenwood,Robbery,2.0
7/2019,Tangletown,Aggravated Assault,0.0
7/2019,Tangletown,Arson,0.0
7/2019,Tangletown,Auto Theft,2.0
7/2019,Tangletown,Burglary,3.0
7/2019,Tangletown,Homicide,0.0
7/2019,Tangletown,Larceny,4.0
7/2019,Tangletown,Rape,0.0
7/2019,Tangletown,Robbery,1.0
7/2019,University of Minnesota,Aggravated Assault,2.0
7/2019,University of Minnesota,Arson,0.0
7/2019,University of Minnesota,Auto Theft,2.0
7/2019,University of Minnesota,Burglary,0.0
7/2019,University of Minnesota,Homicide,0.0
7/2019,University of Minnesota,Larceny,6.0
7/2019,University of Minnesota,Rape,0.0
7/2019,University of Minnesota,Robbery,1.0
7/2019,Ventura Village,Aggravated Assault,9.0
7/2019,Ventura Village,Arson,0.0
7/2019,Ventura Village,Auto Theft,8.0
7/2019,Ventura Village,Burglary,4.0
7/2019,Ventura Village,Homicide,0.0
7/2019,Ventura Village,Larceny,20.0
7/2019,Ventura Village,Rape,1.0
7/2019,Ventura Village,Robbery,5.0
7/2019,Victory,Aggravated Assault,1.0
7/2019,Victory,Arson,0.0
7/2019,Victory,Auto Theft,1.0
7/2019,Victory,Burglary,0.0
7/2019,Victory,Homicide,0.0
7/2019,Victory,Larceny,9.0
7/2019,Victory,Rape,1.0
7/2019,Victory,Robbery,1.0
7/2019,Waite Park,Aggravated Assault,2.0
7/2019,Waite Park,Arson,0.0
7/2019,Waite Park,Auto Theft,1.0
7/2019,Waite Park,Burglary,1.0
7/2019,Waite Park,Homicide,0.0
7/2019,Waite Park,Larceny,10.0
7/2019,Waite Park,Rape,0.0
7/2019,Waite Park,Robbery,1.0
7/2019,Webber - Camden,Aggravated Assault,6.0
7/2019,Webber - Camden,Arson,0.0
7/2019,Webber - Camden,Auto Theft,4.0
7/2019,Webber - Camden,Burglary,6.0
7/2019,Webber - Camden,Homicide,0.0
7/2019,Webber - Camden,Larceny,12.0
7/2019,Webber - Camden,Rape,0.0
7/2019,Webber - Camden,Robbery,5.0
7/2019,Wenonah,Aggravated Assault,2.0
7/2019,Wenonah,Arson,0.0
7/2019,Wenonah,Auto Theft,3.0
7/2019,Wenonah,Burglary,1.0
7/2019,Wenonah,Homicide,0.0
7/2019,Wenonah,Larceny,5.0
7/2019,Wenonah,Rape,1.0
7/2019,Wenonah,Robbery,0.0
7/2019,West Maka Ska,Aggravated Assault,2.0
7/2019,West Maka Ska,Arson,0.0
7/2019,West Maka Ska,Auto Theft,1.0
7/2019,West Maka Ska,Burglary,1.0
7/2019,West Maka Ska,Homicide,0.0
7/2019,West Maka Ska,Larceny,6.0
7/2019,West Maka Ska,Rape,0.0
7/2019,West Maka Ska,Robbery,0.0
7/2019,Whittier,Aggravated Assault,8.0
7/2019,Whittier,Arson,0.0
7/2019,Whittier,Auto Theft,6.0
7/2019,Whittier,Burglary,14.0
7/2019,Whittier,Homicide,0.0
7/2019,Whittier,Larceny,86.0
7/2019,Whittier,Rape,3.0
7/2019,Whittier,Robbery,7.0
7/2019,Willard - Hay,Aggravated Assault,11.0
7/2019,Willard - Hay,Arson,1.0
7/2019,Willard - Hay,Auto Theft,0.0
7/2019,Willard - Hay,Burglary,3.0
7/2019,Willard - Hay,Homicide,0.0
7/2019,Willard - Hay,Larceny,13.0
7/2019,Willard - Hay,Rape,2.0
7/2019,Willard - Hay,Robbery,8.0
7/2019,Windom,Aggravated Assault,1.0
7/2019,Windom,Arson,0.0
7/2019,Windom,Auto Theft,1.0
7/2019,Windom,Burglary,0.0
7/2019,Windom,Homicide,0.0
7/2019,Windom,Larceny,7.0
7/2019,Windom,Rape,0.0
7/2019,Windom,Robbery,0.0
7/2019,Windom Park,Aggravated Assault,0.0
7/2019,Windom Park,Arson,0.0
7/2019,Windom Park,Auto Theft,5.0
7/2019,Windom Park,Burglary,3.0
7/2019,Windom Park,Homicide,0.0
7/2019,Windom Park,Larceny,11.0
7/2019,Windom Park,Rape,0.0
7/2019,Windom Park,Robbery,0.0
8/2019,Armatage,Aggravated Assault,0.0
8/2019,Armatage,Arson,0.0
8/2019,Armatage,Auto Theft,0.0
8/2019,Armatage,Burglary,0.0
8/2019,Armatage,Homicide,0.0
8/2019,Armatage,Larceny,1.0
8/2019,Armatage,Rape,0.0
8/2019,Armatage,Robbery,1.0
8/2019,Audubon Park,Aggravated Assault,1.0
8/2019,Audubon Park,Arson,0.0
8/2019,Audubon Park,Auto Theft,1.0
8/2019,Audubon Park,Burglary,2.0
8/2019,Audubon Park,Homicide,0.0
8/2019,Audubon Park,Larceny,7.0
8/2019,Audubon Park,Rape,1.0
8/2019,Audubon Park,Robbery,1.0
8/2019,Bancroft,Aggravated Assault,0.0
8/2019,Bancroft,Arson,0.0
8/2019,Bancroft,Auto Theft,2.0
8/2019,Bancroft,Burglary,3.0
8/2019,Bancroft,Homicide,0.0
8/2019,Bancroft,Larceny,4.0
8/2019,Bancroft,Rape,1.0
8/2019,Bancroft,Robbery,1.0
8/2019,Beltrami,Aggravated Assault,0.0
8/2019,Beltrami,Arson,0.0
8/2019,Beltrami,Auto Theft,0.0
8/2019,Beltrami,Burglary,0.0
8/2019,Beltrami,Homicide,0.0
8/2019,Beltrami,Larceny,4.0
8/2019,Beltrami,Rape,0.0
8/2019,Beltrami,Robbery,1.0
8/2019,Bottineau,Aggravated Assault,0.0
8/2019,Bottineau,Arson,0.0
8/2019,Bottineau,Auto Theft,1.0
8/2019,Bottineau,Burglary,1.0
8/2019,Bottineau,Homicide,0.0
8/2019,Bottineau,Larceny,3.0
8/2019,Bottineau,Rape,1.0
8/2019,Bottineau,Robbery,1.0
8/2019,Bryant,Aggravated Assault,0.0
8/2019,Bryant,Arson,0.0
8/2019,Bryant,Auto Theft,4.0
8/2019,Bryant,Burglary,2.0
8/2019,Bryant,Homicide,0.0
8/2019,Bryant,Larceny,2.0
8/2019,Bryant,Rape,0.0
8/2019,Bryant,Robbery,0.0
8/2019,Bryn - Mawr,Aggravated Assault,0.0
8/2019,Bryn - Mawr,Arson,0.0
8/2019,Bryn - Mawr,Auto Theft,2.0
8/2019,Bryn - Mawr,Burglary,0.0
8/2019,Bryn - Mawr,Homicide,0.0
8/2019,Bryn - Mawr,Larceny,4.0
8/2019,Bryn - Mawr,Rape,0.0
8/2019,Bryn - Mawr,Robbery,0.0
8/2019,South Uptown,Aggravated Assault,3.0
8/2019,South Uptown,Arson,0.0
8/2019,South Uptown,Auto Theft,4.0
8/2019,South Uptown,Burglary,5.0
8/2019,South Uptown,Homicide,0.0
8/2019,South Uptown,Larceny,14.0
8/2019,South Uptown,Rape,3.0
8/2019,South Uptown,Robbery,4.0
8/2019,Camden Industrial,Aggravated Assault,0.0
8/2019,Camden Industrial,Arson,0.0
8/2019,Camden Industrial,Auto Theft,0.0
8/2019,Camden Industrial,Burglary,0.0
8/2019,Camden Industrial,Homicide,0.0
8/2019,Camden Industrial,Larceny,1.0
8/2019,Camden Industrial,Rape,1.0
8/2019,Camden Industrial,Robbery,0.0
8/2019,Cedar - Isles - Dean,Aggravated Assault,0.0
8/2019,Cedar - Isles - Dean,Arson,0.0
8/2019,Cedar - Isles - Dean,Auto Theft,0.0
8/2019,Cedar - Isles - Dean,Burglary,3.0
8/2019,Cedar - Isles - Dean,Homicide,0.0
8/2019,Cedar - Isles - Dean,Larceny,9.0
8/2019,Cedar - Isles - Dean,Rape,0.0
8/2019,Cedar - Isles - Dean,Robbery,0.0
8/2019,Cedar Riverside,Aggravated Assault,6.0
8/2019,Cedar Riverside,Arson,0.0
8/2019,Cedar Riverside,Auto Theft,13.0
8/2019,Cedar Riverside,Burglary,1.0
8/2019,Cedar Riverside,Homicide,0.0
8/2019,Cedar Riverside,Larceny,19.0
8/2019,Cedar Riverside,Rape,0.0
8/2019,Cedar Riverside,Robbery,6.0
8/2019,Central,Aggravated Assault,4.0
8/2019,Central,Arson,1.0
8/2019,Central,Auto Theft,5.0
8/2019,Central,Burglary,11.0
8/2019,Central,Homicide,0.0
8/2019,Central,Larceny,18.0
8/2019,Central,Rape,1.0
8/2019,Central,Robbery,4.0
8/2019,Cleveland,Aggravated Assault,2.0
8/2019,Cleveland,Arson,0.0
8/2019,Cleveland,Auto Theft,2.0
8/2019,Cleveland,Burglary,1.0
8/2019,Cleveland,Homicide,0.0
8/2019,Cleveland,Larceny,4.0
8/2019,Cleveland,Rape,0.0
8/2019,Cleveland,Robbery,1.0
8/2019,Columbia Park,Aggravated Assault,0.0
8/2019,Columbia Park,Arson,0.0
8/2019,Columbia Park,Auto Theft,0.0
8/2019,Columbia Park,Burglary,1.0
8/2019,Columbia Park,Homicide,0.0
8/2019,Columbia Park,Larceny,4.0
8/2019,Columbia Park,Rape,0.0
8/2019,Columbia Park,Robbery,0.0
8/2019,Como,Aggravated Assault,4.0
8/2019,Como,Arson,0.0
8/2019,Como,Auto Theft,3.0
8/2019,Como,Burglary,8.0
8/2019,Como,Homicide,0.0
8/2019,Como,Larceny,13.0
8/2019,Como,Rape,1.0
8/2019,Como,Robbery,0.0
8/2019,Cooper,Aggravated Assault,0.0
8/2019,Cooper,Arson,0.0
8/2019,Cooper,Auto Theft,3.0
8/2019,Cooper,Burglary,5.0
8/2019,Cooper,Homicide,0.0
8/2019,Cooper,Larceny,10.0
8/2019,Cooper,Rape,0.0
8/2019,Cooper,Robbery,2.0
8/2019,Corcoran,Aggravated Assault,1.0
8/2019,Corcoran,Arson,0.0
8/2019,Corcoran,Auto Theft,7.0
8/2019,Corcoran,Burglary,8.0
8/2019,Corcoran,Homicide,0.0
8/2019,Corcoran,Larceny,10.0
8/2019,Corcoran,Rape,0.0
8/2019,Corcoran,Robbery,2.0
8/2019,Diamond Lake,Aggravated Assault,0.0
8/2019,Diamond Lake,Arson,0.0
8/2019,Diamond Lake,Auto Theft,2.0
8/2019,Diamond Lake,Burglary,1.0
8/2019,Diamond Lake,Homicide,0.0
8/2019,Diamond Lake,Larceny,1.0
8/2019,Diamond Lake,Rape,0.0
8/2019,Diamond Lake,Robbery,0.0
8/2019,Downtown East,Aggravated Assault,1.0
8/2019,Downtown East,Arson,0.0
8/2019,Downtown East,Auto Theft,0.0
8/2019,Downtown East,Burglary,2.0
8/2019,Downtown East,Homicide,0.0
8/2019,Downtown East,Larceny,39.0
8/2019,Downtown East,Rape,0.0
8/2019,Downtown East,Robbery,1.0
8/2019,Downtown West,Aggravated Assault,19.0
8/2019,Downtown West,Arson,0.0
8/2019,Downtown West,Auto Theft,14.0
8/2019,Downtown West,Burglary,9.0
8/2019,Downtown West,Homicide,1.0
8/2019,Downtown West,Larceny,195.0
8/2019,Downtown West,Rape,4.0
8/2019,Downtown West,Robbery,40.0
8/2019,East Bde Maka Ska,Aggravated Assault,0.0
8/2019,East Bde Maka Ska,Arson,0.0
8/2019,East Bde Maka Ska,Auto Theft,1.0
8/2019,East Bde Maka Ska,Burglary,2.0
8/2019,East Bde Maka Ska,Homicide,0.0
8/2019,East Bde Maka Ska,Larceny,9.0
8/2019,East Bde Maka Ska,Rape,0.0
8/2019,East Bde Maka Ska,Robbery,0.0
8/2019,East Harriet,Aggravated Assault,1.0
8/2019,East Harriet,Arson,0.0
8/2019,East Harriet,Auto Theft,1.0
8/2019,East Harriet,Burglary,4.0
8/2019,East Harriet,Homicide,0.0
8/2019,East Harriet,Larceny,6.0
8/2019,East Harriet,Rape,0.0
8/2019,East Harriet,Robbery,0.0
8/2019,East Isles,Aggravated Assault,0.0
8/2019,East Isles,Arson,0.0
8/2019,East Isles,Auto Theft,3.0
8/2019,East Isles,Burglary,4.0
8/2019,East Isles,Homicide,0.0
8/2019,East Isles,Larceny,23.0
8/2019,East Isles,Rape,0.0
8/2019,East Isles,Robbery,2.0
8/2019,East Phillips,Aggravated Assault,9.0
8/2019,East Phillips,Arson,0.0
8/2019,East Phillips,Auto Theft,11.0
8/2019,East Phillips,Burglary,2.0
8/2019,East Phillips,Homicide,0.0
8/2019,East Phillips,Larceny,22.0
8/2019,East Phillips,Rape,1.0
8/2019,East Phillips,Robbery,2.0
8/2019,Elliot Park,Aggravated Assault,1.0
8/2019,Elliot Park,Arson,0.0
8/2019,Elliot Park,Auto Theft,10.0
8/2019,Elliot Park,Burglary,5.0
8/2019,Elliot Park,Homicide,0.0
8/2019,Elliot Park,Larceny,28.0
8/2019,Elliot Park,Rape,1.0
8/2019,Elliot Park,Robbery,2.0
8/2019,Ericsson,Aggravated Assault,0.0
8/2019,Ericsson,Arson,0.0
8/2019,Ericsson,Auto Theft,1.0
8/2019,Ericsson,Burglary,6.0
8/2019,Ericsson,Homicide,0.0
8/2019,Ericsson,Larceny,3.0
8/2019,Ericsson,Rape,0.0
8/2019,Ericsson,Robbery,0.0
8/2019,Field,Aggravated Assault,0.0
8/2019,Field,Arson,0.0
8/2019,Field,Auto Theft,1.0
8/2019,Field,Burglary,4.0
8/2019,Field,Homicide,0.0
8/2019,Field,Larceny,2.0
8/2019,Field,Rape,0.0
8/2019,Field,Robbery,1.0
8/2019,Folwell,Aggravated Assault,11.0
8/2019,Folwell,Arson,0.0
8/2019,Folwell,Auto Theft,3.0
8/2019,Folwell,Burglary,3.0
8/2019,Folwell,Homicide,0.0
8/2019,Folwell,Larceny,14.0
8/2019,Folwell,Rape,1.0
8/2019,Folwell,Robbery,5.0
8/2019,Fulton,Aggravated Assault,0.0
8/2019,Fulton,Arson,0.0
8/2019,Fulton,Auto Theft,1.0
8/2019,Fulton,Burglary,1.0
8/2019,Fulton,Homicide,0.0
8/2019,Fulton,Larceny,3.0
8/2019,Fulton,Rape,0.0
8/2019,Fulton,Robbery,0.0
8/2019,Hale,Aggravated Assault,0.0
8/2019,Hale,Arson,0.0
8/2019,Hale,Auto Theft,1.0
8/2019,Hale,Burglary,4.0
8/2019,Hale,Homicide,0.0
8/2019,Hale,Larceny,1.0
8/2019,Hale,Rape,0.0
8/2019,Hale,Robbery,0.0
8/2019,Harrison,Aggravated Assault,0.0
8/2019,Harrison,Arson,0.0
8/2019,Harrison,Auto Theft,0.0
8/2019,Harrison,Burglary,0.0
8/2019,Harrison,Homicide,0.0
8/2019,Harrison,Larceny,8.0
8/2019,Harrison,Rape,0.0
8/2019,Harrison,Robbery,2.0
8/2019,Hawthorne,Aggravated Assault,13.0
8/2019,Hawthorne,Arson,1.0
8/2019,Hawthorne,Auto Theft,5.0
8/2019,Hawthorne,Burglary,4.0
8/2019,Hawthorne,Homicide,1.0
8/2019,Hawthorne,Larceny,13.0
8/2019,Hawthorne,Rape,1.0
8/2019,Hawthorne,Robbery,6.0
8/2019,Hiawatha,Aggravated Assault,2.0
8/2019,Hiawatha,Arson,0.0
8/2019,Hiawatha,Auto Theft,3.0
8/2019,Hiawatha,Burglary,8.0
8/2019,Hiawatha,Homicide,0.0
8/2019,Hiawatha,Larceny,23.0
8/2019,Hiawatha,Rape,0.0
8/2019,Hiawatha,Robbery,0.0
8/2019,Holland,Aggravated Assault,4.0
8/2019,Holland,Arson,0.0
8/2019,Holland,Auto Theft,3.0
8/2019,Holland,Burglary,2.0
8/2019,Holland,Homicide,0.0
8/2019,Holland,Larceny,15.0
8/2019,Holland,Rape,0.0
8/2019,Holland,Robbery,0.0
8/2019,Howe,Aggravated Assault,3.0
8/2019,Howe,Arson,0.0
8/2019,Howe,Auto Theft,4.0
8/2019,Howe,Burglary,9.0
8/2019,Howe,Homicide,0.0
8/2019,Howe,Larceny,14.0
8/2019,Howe,Rape,0.0
8/2019,Howe,Robbery,0.0
8/2019,Humboldt Industrial Area,Aggravated Assault,0.0
8/2019,Humboldt Industrial Area,Arson,0.0
8/2019,Humboldt Industrial Area,Auto Theft,0.0
8/2019,Humboldt Industrial Area,Burglary,0.0
8/2019,Humboldt Industrial Area,Homicide,0.0
8/2019,Humboldt Industrial Area,Larceny,1.0
8/2019,Humboldt Industrial Area,Rape,0.0
8/2019,Humboldt Industrial Area,Robbery,0.0
8/2019,Jordan,Aggravated Assault,8.0
8/2019,Jordan,Arson,2.0
8/2019,Jordan,Auto Theft,5.0
8/2019,Jordan,Burglary,9.0
8/2019,Jordan,Homicide,1.0
8/2019,Jordan,Larceny,10.0
8/2019,Jordan,Rape,2.0
8/2019,Jordan,Robbery,6.0
8/2019,Keewaydin,Aggravated Assault,0.0
8/2019,Keewaydin,Arson,0.0
8/2019,Keewaydin,Auto Theft,0.0
8/2019,Keewaydin,Burglary,1.0
8/2019,Keewaydin,Homicide,0.0
8/2019,Keewaydin,Larceny,4.0
8/2019,Keewaydin,Rape,0.0
8/2019,Keewaydin,Robbery,1.0
8/2019,Kenny,Aggravated Assault,0.0
8/2019,Kenny,Arson,0.0
8/2019,Kenny,Auto Theft,0.0
8/2019,Kenny,Burglary,8.0
8/2019,Kenny,Homicide,0.0
8/2019,Kenny,Larceny,1.0
8/2019,Kenny,Rape,0.0
8/2019,Kenny,Robbery,2.0
8/2019,Kenwood,Aggravated Assault,0.0
8/2019,Kenwood,Arson,0.0
8/2019,Kenwood,Auto Theft,1.0
8/2019,Kenwood,Burglary,2.0
8/2019,Kenwood,Homicide,0.0
8/2019,Kenwood,Larceny,4.0
8/2019,Kenwood,Rape,0.0
8/2019,Kenwood,Robbery,0.0
8/2019,King Field,Aggravated Assault,1.0
8/2019,King Field,Arson,0.0
8/2019,King Field,Auto Theft,1.0
8/2019,King Field,Burglary,10.0
8/2019,King Field,Homicide,0.0
8/2019,King Field,Larceny,5.0
8/2019,King Field,Rape,0.0
8/2019,King Field,Robbery,1.0
8/2019,Lind - Bohanon,Aggravated Assault,1.0
8/2019,Lind - Bohanon,Arson,0.0
8/2019,Lind - Bohanon,Auto Theft,4.0
8/2019,Lind - Bohanon,Burglary,6.0
8/2019,Lind - Bohanon,Homicide,0.0
8/2019,Lind - Bohanon,Larceny,11.0
8/2019,Lind - Bohanon,Rape,0.0
8/2019,Lind - Bohanon,Robbery,1.0
8/2019,Linden Hills,Aggravated Assault,0.0
8/2019,Linden Hills,Arson,1.0
8/2019,Linden Hills,Auto Theft,2.0
8/2019,Linden Hills,Burglary,3.0
8/2019,Linden Hills,Homicide,0.0
8/2019,Linden Hills,Larceny,5.0
8/2019,Linden Hills,Rape,0.0
8/2019,Linden Hills,Robbery,0.0
8/2019,Logan Park,Aggravated Assault,0.0
8/2019,Logan Park,Arson,0.0
8/2019,Logan Park,Auto Theft,0.0
8/2019,Logan Park,Burglary,0.0
8/2019,Logan Park,Homicide,0.0
8/2019,Logan Park,Larceny,10.0
8/2019,Logan Park,Rape,0.0
8/2019,Logan Park,Robbery,0.0
8/2019,Longfellow,Aggravated Assault,4.0
8/2019,Longfellow,Arson,0.0
8/2019,Longfellow,Auto Theft,3.0
8/2019,Longfellow,Burglary,10.0
8/2019,Longfellow,Homicide,0.0
8/2019,Longfellow,Larceny,59.0
8/2019,Longfellow,Rape,0.0
8/2019,Longfellow,Robbery,2.0
8/2019,Loring Park,Aggravated Assault,2.0
8/2019,Loring Park,Arson,0.0
8/2019,Loring Park,Auto Theft,6.0
8/2019,Loring Park,Burglary,7.0
8/2019,Loring Park,Homicide,0.0
8/2019,Loring Park,Larceny,40.0
8/2019,Loring Park,Rape,1.0
8/2019,Loring Park,Robbery,6.0
8/2019,Lowry Hill,Aggravated Assault,0.0
8/2019,Lowry Hill,Arson,0.0
8/2019,Lowry Hill,Auto Theft,1.0
8/2019,Lowry Hill,Burglary,5.0
8/2019,Lowry Hill,Homicide,0.0
8/2019,Lowry Hill,Larceny,9.0
8/2019,Lowry Hill,Rape,1.0
8/2019,Lowry Hill,Robbery,1.0
8/2019,Lowry Hill East,Aggravated Assault,2.0
8/2019,Lowry Hill East,Arson,0.0
8/2019,Lowry Hill East,Auto Theft,6.0
8/2019,Lowry Hill East,Burglary,5.0
8/2019,Lowry Hill East,Homicide,0.0
8/2019,Lowry Hill East,Larceny,46.0
8/2019,Lowry Hill East,Rape,0.0
8/2019,Lowry Hill East,Robbery,6.0
8/2019,Lyndale,Aggravated Assault,3.0
8/2019,Lyndale,Arson,0.0
8/2019,Lyndale,Auto Theft,4.0
8/2019,Lyndale,Burglary,6.0
8/2019,Lyndale,Homicide,0.0
8/2019,Lyndale,Larceny,20.0
8/2019,Lyndale,Rape,1.0
8/2019,Lyndale,Robbery,2.0
8/2019,Lynnhurst,Aggravated Assault,0.0
8/2019,Lynnhurst,Arson,0.0
8/2019,Lynnhurst,Auto Theft,0.0
8/2019,Lynnhurst,Burglary,7.0
8/2019,Lynnhurst,Homicide,0.0
8/2019,Lynnhurst,Larceny,7.0
8/2019,Lynnhurst,Rape,0.0
8/2019,Lynnhurst,Robbery,1.0
8/2019,Marcy Holmes,Aggravated Assault,3.0
8/2019,Marcy Holmes,Arson,0.0
8/2019,Marcy Holmes,Auto Theft,23.0
8/2019,Marcy Holmes,Burglary,5.0
8/2019,Marcy Holmes,Homicide,0.0
8/2019,Marcy Holmes,Larceny,46.0
8/2019,Marcy Holmes,Rape,1.0
8/2019,Marcy Holmes,Robbery,4.0
8/2019,Marshall Terrace,Aggravated Assault,0.0
8/2019,Marshall Terrace,Arson,0.0
8/2019,Marshall Terrace,Auto Theft,0.0
8/2019,Marshall Terrace,Burglary,1.0
8/2019,Marshall Terrace,Homicide,0.0
8/2019,Marshall Terrace,Larceny,3.0
8/2019,Marshall Terrace,Rape,1.0
8/2019,Marshall Terrace,Robbery,0.0
8/2019,McKinley,Aggravated Assault,6.0
8/2019,McKinley,Arson,0.0
8/2019,McKinley,Auto Theft,2.0
8/2019,McKinley,Burglary,2.0
8/2019,McKinley,Homicide,1.0
8/2019,McKinley,Larceny,2.0
8/2019,McKinley,Rape,0.0
8/2019,McKinley,Robbery,1.0
8/2019,Mid - City Industrial,Aggravated Assault,0.0
8/2019,Mid - City Industrial,Arson,0.0
8/2019,Mid - City Industrial,Auto Theft,1.0
8/2019,Mid - City Industrial,Burglary,1.0
8/2019,Mid - City Industrial,Homicide,0.0
8/2019,Mid - City Industrial,Larceny,5.0
8/2019,Mid - City Industrial,Rape,0.0
8/2019,Mid - City Industrial,Robbery,0.0
8/2019,Midtown Phillips,Aggravated Assault,6.0
8/2019,Midtown Phillips,Arson,0.0
8/2019,Midtown Phillips,Auto Theft,9.0
8/2019,Midtown Phillips,Burglary,6.0
8/2019,Midtown Phillips,Homicide,0.0
8/2019,Midtown Phillips,Larceny,22.0
8/2019,Midtown Phillips,Rape,1.0
8/2019,Midtown Phillips,Robbery,8.0
8/2019,Minnehaha,Aggravated Assault,0.0
8/2019,Minnehaha,Arson,0.0
8/2019,Minnehaha,Auto Theft,2.0
8/2019,Minnehaha,Burglary,5.0
8/2019,Minnehaha,Homicide,0.0
8/2019,Minnehaha,Larceny,5.0
8/2019,Minnehaha,Rape,0.0
8/2019,Minnehaha,Robbery,1.0
8/2019,Morris Park,Aggravated Assault,0.0
8/2019,Morris Park,Arson,0.0
8/2019,Morris Park,Auto Theft,1.0
8/2019,Morris Park,Burglary,0.0
8/2019,Morris Park,Homicide,0.0
8/2019,Morris Park,Larceny,3.0
8/2019,Morris Park,Rape,0.0
8/2019,Morris Park,Robbery,0.0
8/2019,Near - North,Aggravated Assault,10.0
8/2019,Near - North,Arson,0.0
8/2019,Near - North,Auto Theft,9.0
8/2019,Near - North,Burglary,4.0
8/2019,Near - North,Homicide,0.0
8/2019,Near - North,Larceny,15.0
8/2019,Near - North,Rape,1.0
8/2019,Near - North,Robbery,7.0
8/2019,Nicollet Island - East Bank,Aggravated Assault,0.0
8/2019,Nicollet Island - East Bank,Arson,0.0
8/2019,Nicollet Island - East Bank,Auto Theft,2.0
8/2019,Nicollet Island - East Bank,Burglary,0.0
8/2019,Nicollet Island - East Bank,Homicide,0.0
8/2019,Nicollet Island - East Bank,Larceny,15.0
8/2019,Nicollet Island - East Bank,Rape,0.0
8/2019,Nicollet Island - East Bank,Robbery,0.0
8/2019,North Loop,Aggravated Assault,3.0
8/2019,North Loop,Arson,0.0
8/2019,North Loop,Auto Theft,5.0
8/2019,North Loop,Burglary,3.0
8/2019,North Loop,Homicide,0.0
8/2019,North Loop,Larceny,36.0
8/2019,North Loop,Rape,1.0
8/2019,North Loop,Robbery,2.0
8/2019,Northeast Park,Aggravated Assault,1.0
8/2019,Northeast Park,Arson,0.0
8/2019,Northeast Park,Auto Theft,0.0
8/2019,Northeast Park,Burglary,0.0
8/2019,Northeast Park,Homicide,0.0
8/2019,Northeast Park,Larceny,14.0
8/2019,Northeast Park,Rape,0.0
8/2019,Northeast Park,Robbery,0.0
8/2019,Northrop,Aggravated Assault,0.0
8/2019,Northrop,Arson,0.0
8/2019,Northrop,Auto Theft,1.0
8/2019,Northrop,Burglary,12.0
8/2019,Northrop,Homicide,0.0
8/2019,Northrop,Larceny,9.0
8/2019,Northrop,Rape,0.0
8/2019,Northrop,Robbery,1.0
8/2019,Page,Aggravated Assault,0.0
8/2019,Page,Arson,0.0
8/2019,Page,Auto Theft,0.0
8/2019,Page,Burglary,3.0
8/2019,Page,Homicide,0.0
8/2019,Page,Larceny,1.0
8/2019,Page,Rape,0.0
8/2019,Page,Robbery,0.0
8/2019,Phillips West,Aggravated Assault,4.0
8/2019,Phillips West,Arson,0.0
8/2019,Phillips West,Auto Theft,10.0
8/2019,Phillips West,Burglary,5.0
8/2019,Phillips West,Homicide,0.0
8/2019,Phillips West,Larceny,27.0
8/2019,Phillips West,Rape,2.0
8/2019,Phillips West,Robbery,7.0
8/2019,Powderhorn Park,Aggravated Assault,3.0
8/2019,Powderhorn Park,Arson,0.0
8/2019,Powderhorn Park,Auto Theft,11.0
8/2019,Powderhorn Park,Burglary,7.0
8/2019,Powderhorn Park,Homicide,0.0
8/2019,Powderhorn Park,Larceny,14.0
8/2019,Powderhorn Park,Rape,0.0
8/2019,Powderhorn Park,Robbery,4.0
8/2019,Prospect Park - East River Road,Aggravated Assault,1.0
8/2019,Prospect Park - East River Road,Arson,0.0
8/2019,Prospect Park - East River Road,Auto Theft,7.0
8/2019,Prospect Park - East River Road,Burglary,7.0
8/2019,Prospect Park - East River Road,Homicide,0.0
8/2019,Prospect Park - East River Road,Larceny,25.0
8/2019,Prospect Park - East River Road,Rape,0.0
8/2019,Prospect Park - East River Road,Robbery,1.0
8/2019,Regina,Aggravated Assault,2.0
8/2019,Regina,Arson,0.0
8/2019,Regina,Auto Theft,0.0
8/2019,Regina,Burglary,4.0
8/2019,Regina,Homicide,0.0
8/2019,Regina,Larceny,3.0
8/2019,Regina,Rape,0.0
8/2019,Regina,Robbery,1.0
8/2019,Seward,Aggravated Assault,4.0
8/2019,Seward,Arson,0.0
8/2019,Seward,Auto Theft,10.0
8/2019,Seward,Burglary,7.0
8/2019,Seward,Homicide,0.0
8/2019,Seward,Larceny,41.0
8/2019,Seward,Rape,0.0
8/2019,Seward,Robbery,0.0
8/2019,Sheridan,Aggravated Assault,0.0
8/2019,Sheridan,Arson,0.0
8/2019,Sheridan,Auto Theft,1.0
8/2019,Sheridan,Burglary,3.0
8/2019,Sheridan,Homicide,1.0
8/2019,Sheridan,Larceny,5.0
8/2019,Sheridan,Rape,0.0
8/2019,Sheridan,Robbery,1.0
8/2019,Shingle Creek,Aggravated Assault,2.0
8/2019,Shingle Creek,Arson,0.0
8/2019,Shingle Creek,Auto Theft,2.0
8/2019,Shingle Creek,Burglary,2.0
8/2019,Shingle Creek,Homicide,0.0
8/2019,Shingle Creek,Larceny,3.0
8/2019,Shingle Creek,Rape,0.0
8/2019,Shingle Creek,Robbery,1.0
8/2019,St. Anthony East,Aggravated Assault,0.0
8/2019,St. Anthony East,Arson,0.0
8/2019,St. Anthony East,Auto Theft,1.0
